feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075059089	.	ann2	gene:ENSSSAG00000008137	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7450;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4942;overlap_bp=3619;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075059155	.	ann2	gene:ENSSSAG00000008230	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7891;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3510;overlap_bp=2676;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075062091	.	ann2	gene:ENSSSAG00000008354	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1998;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3178;overlap_bp=635;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063255	.	ann2	gene:ENSSSAG00000008371	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9236;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4506;overlap_bp=3226;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075054228	.	ann2	gene:ENSSSAG00000008439	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7838;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=9425;overlap_bp=7016;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064364	.	ann2	gene:ENSSSAG00000008842	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0890;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=4383;overlap_bp=390;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064412	.	ann2	gene:ENSSSAG00000119823	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1603;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4480;overlap_bp=718;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075061804	.	ann2	gene:ENSSSAG00000008883	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7728;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2491;overlap_bp=1187;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075061827	.	ann2	gene:ENSSSAG00000008928	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6636;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3151;note_split_or_merge_A=2;overlap_bp=1984;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075061827	.	ann2	gene:ENSSSAG00000105169	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2012;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8808;note_split_or_merge_A=2;note_split_or_merge_B=4;overlap_bp=1449;partner_countA=2;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075061999	.	ann2	gene:ENSSSAG00000105169	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.3209;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=7844;note_split_or_merge_B=4;overlap_bp=1529;partner_countA=1;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075062016	.	ann2	gene:ENSSSAG00000105169	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5866;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=7847;note_split_or_merge_B=4;overlap_bp=4025;partner_countA=1;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075066344	.	ann2	gene:ENSSSAG00000105169	.	antisense_overlap=0.1569;class=NotMapped;class_initial=NotMapped;exon_union_bp=8707;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=4;overlap_bp=1366;partner_countA=2;partner_countB=4;strand_match=0
gene	ann1	gene:ENSSSAG00075066344	.	ann2	gene:ENSSSAG00000085111	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0230;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=2855;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=59;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075062047	.	ann2	gene:ENSSSAG00000085111	.	best_coding=Red;best_jaccard_cds_phase=0.4130;best_jaccard_exon=0.4130;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=685;note_split_or_merge_B=2;overlap_bp=223;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075062066	.	ann2	gene:ENSSSAG00000090652	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3261;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3726;note_split_or_merge_A=2;overlap_bp=1399;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075062066	.	ann2	gene:ENSSSAG00000088614	.	antisense_overlap=0.0816;class=NotMapped;class_initial=NotMapped;exon_union_bp=3346;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=273;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075062085	.	ann2	gene:ENSSSAG00000088614	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2211;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2940;note_split_or_merge_B=2;overlap_bp=650;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063850	.	ann2	gene:ENSSSAG00000009425	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9276;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=9283;overlap_bp=8493;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064151	.	ann2	gene:ENSSSAG00000013511	.	best_coding=Red;best_jaccard_cds_phase=0.3425;best_jaccard_exon=0.3425;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=219;overlap_bp=75;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064158	.	ann2	gene:ENSSSAG00000013710	.	best_coding=Red;best_jaccard_cds_phase=0.2475;best_jaccard_exon=0.8800;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4870;overlap_bp=3436;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064199	.	ann2	gene:ENSSSAG00000014105	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5770;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4603;note_split_or_merge_A=2;overlap_bp=2324;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064199	.	ann2	gene:ENSSSAG00000091378	.	antisense_overlap=0.1368;class=NotMapped;class_initial=NotMapped;exon_union_bp=11438;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1565;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064226	.	ann2	gene:ENSSSAG00000091378	.	best_coding=Yellow;best_jaccard_cds_phase=0.8723;best_jaccard_exon=0.8723;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=10679;note_split_or_merge_B=2;overlap_bp=2263;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075064269	.	ann2	gene:ENSSSAG00000015877	.	best_coding=Yellow;best_jaccard_cds_phase=0.9641;best_jaccard_exon=0.8024;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4505;overlap_bp=2509;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064319	.	ann2	gene:ENSSSAG00000015546	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8680;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2258;overlap_bp=1568;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063330	.	ann2	gene:ENSSSAG00000087645	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3921;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4660;overlap_bp=1827;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063350	.	ann2	gene:ENSSSAG00000015576	.	best_coding=Yellow;best_jaccard_cds_phase=0.6162;best_jaccard_exon=0.6162;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=520;overlap_bp=345;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063405	.	ann2	gene:ENSSSAG00000015634	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5623;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1268;note_split_or_merge_A=2;overlap_bp=713;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063405	.	ann2	gene:ENSSSAG00000015649	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0871;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=3529;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=263;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063426	.	ann2	gene:ENSSSAG00000015649	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7301;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3079;note_split_or_merge_B=2;overlap_bp=2180;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063453	.	ann2	gene:ENSSSAG00000015731	.	best_coding=Green;best_jaccard_cds_phase=0.9820;best_jaccard_exon=0.7980;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4444;overlap_bp=3381;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063510	.	ann2	gene:ENSSSAG00000063405	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1127;overlap_bp=1127;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075063516	.	ann2	gene:ENSSSAG00000017225	.	best_coding=Yellow;best_jaccard_cds_phase=0.7673;best_jaccard_exon=0.5664;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3847;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2179;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063523	.	ann2	gene:ENSSSAG00000017225	.	antisense_overlap=0.3733;class=NotMapped;class_initial=NotMapped;exon_union_bp=7273;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2715;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075063516	.	ann2	gene:ENSSSAG00000087372	.	antisense_overlap=0.2004;class=NotMapped;class_initial=NotMapped;exon_union_bp=7281;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1459;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075063523	.	ann2	gene:ENSSSAG00000087372	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9963;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6561;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=6141;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063539	.	ann2	gene:ENSSSAG00000017292	.	antisense_overlap=0.0044;class=NotMapped;class_initial=NotMapped;exon_union_bp=9688;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=43;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075063591	.	ann2	gene:ENSSSAG00000017292	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8752;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4620;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=3294;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063539	.	ann2	gene:ENSSSAG00000018337	.	best_coding=Yellow;best_jaccard_cds_phase=0.9415;best_jaccard_exon=0.8763;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7044;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=5023;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075063591	.	ann2	gene:ENSSSAG00000018337	.	antisense_overlap=0.0196;class=NotMapped;class_initial=NotMapped;exon_union_bp=10053;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=197;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064461	.	ann2	gene:ENSSSAG00000121283	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2589;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1993;overlap_bp=516;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064425	.	ann2	gene:ENSSSAG00000039191	.	best_coding=Green;best_jaccard_cds_phase=0.9963;best_jaccard_exon=0.9068;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6497;note_split_or_merge_A=2;overlap_bp=4911;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064591	.	ann2	gene:ENSSSAG00000039511	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0897;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2721;overlap_bp=244;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064425	.	ann2	gene:ENSSSAG00000041513	.	antisense_overlap=0.0428;class=NotMapped;class_initial=NotMapped;exon_union_bp=9107;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=390;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075064476	.	ann2	gene:ENSSSAG00000041513	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7450;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4586;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=2709;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075064604	.	ann2	gene:ENSSSAG00000041513	.	antisense_overlap=0.0050;class=NotMapped;class_initial=NotMapped;exon_union_bp=9976;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=50;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075064476	.	ann2	gene:ENSSSAG00000041815	.	antisense_overlap=0.0370;class=NotMapped;class_initial=NotMapped;exon_union_bp=11317;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=419;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064604	.	ann2	gene:ENSSSAG00000041815	.	best_coding=Green;best_jaccard_cds_phase=0.9775;best_jaccard_exon=0.8266;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=9027;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=5440;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075064638	.	ann2	gene:ENSSSAG00000042631	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9074;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6820;overlap_bp=1162;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066673	.	ann2	gene:ENSSSAG00000042663	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7329;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7500;overlap_bp=2279;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064660	.	ann2	gene:ENSSSAG00000097614	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6590;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4634;overlap_bp=2347;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064678	.	ann2	gene:ENSSSAG00000042698	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4958;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1900;note_split_or_merge_A=2;overlap_bp=942;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064678	.	ann2	gene:ENSSSAG00000042722	.	antisense_overlap=0.0395;class=NotMapped;class_initial=NotMapped;exon_union_bp=4735;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=187;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075064698	.	ann2	gene:ENSSSAG00000042722	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8031;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4268;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=1652;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075064746	.	ann2	gene:ENSSSAG00000042722	.	antisense_overlap=0.1989;class=NotMapped;class_initial=NotMapped;exon_union_bp=4660;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=927;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075064698	.	ann2	gene:ENSSSAG00000042716	.	antisense_overlap=0.0174;class=NotMapped;class_initial=NotMapped;exon_union_bp=5235;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=91;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064746	.	ann2	gene:ENSSSAG00000042716	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4746;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3386;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1607;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075064757	.	ann2	gene:ENSSSAG00000042735	.	best_coding=Yellow;best_jaccard_cds_phase=0.7299;best_jaccard_exon=0.7299;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3674;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=462;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075064782	.	ann2	gene:ENSSSAG00000042735	.	antisense_overlap=0.1914;class=NotMapped;class_initial=NotMapped;exon_union_bp=5325;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1019;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064757	.	ann2	gene:ENSSSAG00000042785	.	antisense_overlap=0.0635;class=NotMapped;class_initial=NotMapped;exon_union_bp=6707;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=426;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075064782	.	ann2	gene:ENSSSAG00000042785	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8304;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6671;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2670;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075064812	.	ann2	gene:ENSSSAG00000042833	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9675;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3471;overlap_bp=2594;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075064874	.	ann2	gene:ENSSSAG00000043521	.	best_coding=Yellow;best_jaccard_cds_phase=0.9390;best_jaccard_exon=0.9805;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4244;overlap_bp=3150;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065009	.	ann2	gene:ENSSSAG00000044193	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2157;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=357;overlap_bp=77;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065022	.	ann2	gene:ENSSSAG00000044215	.	best_coding=Yellow;best_jaccard_cds_phase=0.7573;best_jaccard_exon=0.7293;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=14133;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=10110;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075065044	.	ann2	gene:ENSSSAG00000044215	.	antisense_overlap=0.0074;class=NotMapped;class_initial=NotMapped;exon_union_bp=16418;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=121;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075065022	.	ann2	gene:ENSSSAG00000086992	.	antisense_overlap=0.3162;class=NotMapped;class_initial=NotMapped;exon_union_bp=17247;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=5453;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075065044	.	ann2	gene:ENSSSAG00000086992	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9839;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=12575;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2421;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075065067	.	ann2	gene:ENSSSAG00000102703	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9160;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6725;overlap_bp=6110;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066699	.	ann2	gene:ENSSSAG00000044391	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9695;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2282;overlap_bp=1461;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065074	.	ann2	gene:ENSSSAG00000088169	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8870;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4275;overlap_bp=3792;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065080	.	ann2	gene:ENSSSAG00000053262	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5275;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=726;overlap_bp=383;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065083	.	ann2	gene:ENSSSAG00000053270	.	best_coding=Yellow;best_jaccard_cds_phase=0.7773;best_jaccard_exon=0.7773;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=705;overlap_bp=548;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075054583	.	ann2	gene:ENSSSAG00000100471	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7923;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7889;overlap_bp=3449;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066295	.	ann2	gene:ENSSSAG00000057905	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8611;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3679;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2183;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075066309	.	ann2	gene:ENSSSAG00000057905	.	antisense_overlap=0.0123;class=NotMapped;class_initial=NotMapped;exon_union_bp=5950;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=73;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075066295	.	ann2	gene:ENSSSAG00000058245	.	antisense_overlap=0.0134;class=NotMapped;class_initial=NotMapped;exon_union_bp=5457;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=73;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075066309	.	ann2	gene:ENSSSAG00000058245	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7102;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3419;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2272;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075066322	.	ann2	gene:ENSSSAG00000003314	.	best_coding=Yellow;best_jaccard_cds_phase=0.8876;best_jaccard_exon=0.4092;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2097;overlap_bp=858;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075062438	.	ann2	gene:ENSSSAG00000058753	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6218;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=14429;overlap_bp=1883;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075055220	.	ann2	gene:ENSSSAG00000121302	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3849;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7578;overlap_bp=2382;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075060765	.	ann2	gene:ENSSSAG00000070099	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4355;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1777;note_split_or_merge_A=2;overlap_bp=719;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075060782	.	ann2	gene:ENSSSAG00000070110	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9865;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2402;note_split_or_merge_A=2;overlap_bp=1459;partner_countA=2;partner_countB=1;strand_match=1
