feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ens_lift	gene:ENSSSAG00000044963	.	ens_native	gene:ENSSSAG00000044963	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8321;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4050;overlap_bp=1310;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000059773	.	ens_native	gene:ENSSSAG00000103648	.	best_coding=Red;best_jaccard_cds_phase=0.3768;best_jaccard_exon=0.1395;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5839;note_split_or_merge_B=2;overlap_bp=757;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000042320	.	ens_native	gene:ENSSSAG00000103648	.	best_coding=Red;best_jaccard_cds_phase=0.1964;best_jaccard_exon=0.0834;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5289;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=417;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000042320	.	ens_native	gene:ENSSSAG00000042097	.	antisense_overlap=0.0260;class=NotMapped;class_initial=NotMapped;exon_union_bp=11980;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=312;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000042097	.	ens_native	gene:ENSSSAG00000042097	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6195;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=15113;note_split_or_merge_B=2;overlap_bp=5714;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000042053	.	ens_native	gene:ENSSSAG00000042053	.	best_coding=Yellow;best_jaccard_cds_phase=0.7403;best_jaccard_exon=0.7390;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4021;overlap_bp=2919;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000042028	.	ens_native	gene:ENSSSAG00000042028	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5871;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3865;overlap_bp=2269;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000042040	.	ens_native	gene:ENSSSAG00000042040	.	best_coding=Yellow;best_jaccard_cds_phase=0.8000;best_jaccard_exon=0.8000;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=135;overlap_bp=108;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000055849	.	ens_native	gene:ENSSSAG00000055849	.	best_coding=Yellow;best_jaccard_cds_phase=0.7536;best_jaccard_exon=0.7564;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=11838;overlap_bp=2425;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000054464	.	ens_native	gene:ENSSSAG00000116247	.	best_coding=Red;best_jaccard_cds_phase=0.2710;best_jaccard_exon=0.2437;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5094;overlap_bp=662;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060503	.	ens_native	gene:ENSSSAG00000060503	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3412;note_split_or_merge_A=2;overlap_bp=2457;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060571	.	ens_native	gene:ENSSSAG00000099978	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1644;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3924;overlap_bp=645;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060617	.	ens_native	gene:ENSSSAG00000060617	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2117;note_split_or_merge_A=2;overlap_bp=2117;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060789	.	ens_native	gene:ENSSSAG00000099761	.	best_coding=Yellow;best_jaccard_cds_phase=0.5550;best_jaccard_exon=0.3038;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2248;overlap_bp=683;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060617	.	ens_native	gene:ENSSSAG00000060807	.	antisense_overlap=0.0104;class=NotMapped;class_initial=NotMapped;exon_union_bp=6557;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=68;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000060663	.	ens_native	gene:ENSSSAG00000060807	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0133;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=6772;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=74;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060807	.	ens_native	gene:ENSSSAG00000060807	.	best_coding=Yellow;best_jaccard_cds_phase=0.7494;best_jaccard_exon=0.5162;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5548;note_split_or_merge_B=3;overlap_bp=2327;partner_countA=1;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060663	.	ens_native	gene:ENSSSAG00000060663	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7135;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2618;note_split_or_merge_A=2;overlap_bp=1778;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060848	.	ens_native	gene:ENSSSAG00000060848	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4570;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2110;overlap_bp=862;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060503	.	ens_native	gene:ENSSSAG00000060908	.	antisense_overlap=0.0519;class=NotMapped;class_initial=NotMapped;exon_union_bp=7170;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=372;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000060908	.	ens_native	gene:ENSSSAG00000060908	.	best_coding=Yellow;best_jaccard_cds_phase=0.9293;best_jaccard_exon=0.3863;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5214;note_split_or_merge_B=2;overlap_bp=2014;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000061261	.	ens_native	gene:ENSSSAG00000061261	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=9222;overlap_bp=4890;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067984	.	ens_native	gene:ENSSSAG00000067984	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.9712;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5937;overlap_bp=5629;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067992	.	ens_native	gene:ENSSSAG00000116811	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2672;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2470;overlap_bp=660;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067994	.	ens_native	gene:ENSSSAG00000098806	.	best_coding=Yellow;best_jaccard_cds_phase=0.6215;best_jaccard_exon=0.0987;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=8554;overlap_bp=844;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068001	.	ens_native	gene:ENSSSAG00000112879	.	best_coding=Yellow;best_jaccard_cds_phase=0.9177;best_jaccard_exon=0.6236;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5517;note_split_or_merge_A=2;overlap_bp=2494;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068001	.	ens_native	gene:ENSSSAG00000068008	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0335;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6036;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=199;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068008	.	ens_native	gene:ENSSSAG00000068008	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5988;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3741;note_split_or_merge_B=2;overlap_bp=2240;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068011	.	ens_native	gene:ENSSSAG00000068011	.	best_coding=Yellow;best_jaccard_cds_phase=0.9057;best_jaccard_exon=0.6717;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1026;overlap_bp=594;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068018	.	ens_native	gene:ENSSSAG00000102063	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0986;best_jaccard_exon=0.0864;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=4379;note_split_or_merge_B=2;overlap_bp=299;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068027	.	ens_native	gene:ENSSSAG00000102063	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4434;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3832;note_split_or_merge_B=2;overlap_bp=1095;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068111	.	ens_native	gene:ENSSSAG00000068111	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7591;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=10210;overlap_bp=5826;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000060429	.	ens_native	gene:ENSSSAG00000060429	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=474;overlap_bp=474;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000057678	.	ens_native	gene:ENSSSAG00000055814	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5156;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5711;note_split_or_merge_A=2;overlap_bp=2642;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000057714	.	ens_native	gene:ENSSSAG00000057714	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9036;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6920;note_split_or_merge_B=3;overlap_bp=5151;partner_countA=1;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000057678	.	ens_native	gene:ENSSSAG00000057714	.	antisense_overlap=0.0096;class=NotMapped;class_initial=NotMapped;exon_union_bp=11540;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=111;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000055529	.	ens_native	gene:ENSSSAG00000057714	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0093;best_jaccard_exon=0.0064;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=6438;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=24;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000055827	.	ens_native	gene:ENSSSAG00000119299	.	best_coding=Yellow;best_jaccard_cds_phase=0.4702;best_jaccard_exon=0.5314;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2257;note_split_or_merge_B=3;overlap_bp=981;partner_countA=1;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070828	.	ens_native	gene:ENSSSAG00000119299	.	best_coding=Red;best_jaccard_cds_phase=0.2863;best_jaccard_exon=0.0773;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3855;note_split_or_merge_B=3;overlap_bp=225;partner_countA=1;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000055529	.	ens_native	gene:ENSSSAG00000119299	.	antisense_overlap=0.0049;class=NotMapped;class_initial=NotMapped;exon_union_bp=2446;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=12;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000057459	.	ens_native	gene:ENSSSAG00000088598	.	best_coding=Red;best_jaccard_cds_phase=0.4526;best_jaccard_exon=0.2372;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4692;note_split_or_merge_B=2;overlap_bp=1060;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044946	.	ens_native	gene:ENSSSAG00000088598	.	best_coding=Red;best_jaccard_cds_phase=0.2734;best_jaccard_exon=0.1342;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4402;note_split_or_merge_B=2;overlap_bp=561;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000054009	.	ens_native	gene:ENSSSAG00000120021	.	best_coding=Red;best_jaccard_cds_phase=0.4414;best_jaccard_exon=0.2365;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8862;overlap_bp=2096;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000046041	.	ens_native	gene:ENSSSAG00000046041	.	best_coding=Yellow;best_jaccard_cds_phase=0.5333;best_jaccard_exon=0.5962;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=11724;overlap_bp=3374;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045850	.	ens_native	gene:ENSSSAG00000045850	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2724;overlap_bp=2724;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045837	.	ens_native	gene:ENSSSAG00000096505	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4334;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2051;overlap_bp=889;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045749	.	ens_native	gene:ENSSSAG00000045749	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7687;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1329;overlap_bp=487;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045734	.	ens_native	gene:ENSSSAG00000045734	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8994;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2659;overlap_bp=1994;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045727	.	ens_native	gene:ENSSSAG00000045727	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1062;overlap_bp=1062;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045720	.	ens_native	gene:ENSSSAG00000045720	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1380;overlap_bp=1380;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045556	.	ens_native	gene:ENSSSAG00000045556	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7554;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4353;overlap_bp=2436;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045527	.	ens_native	gene:ENSSSAG00000045527	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8999;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1689;overlap_bp=1520;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045513	.	ens_native	gene:ENSSSAG00000084179	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4767;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=900;overlap_bp=429;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045502	.	ens_native	gene:ENSSSAG00000045502	.	best_coding=Yellow;best_jaccard_cds_phase=0.6173;best_jaccard_exon=0.6681;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2028;overlap_bp=1355;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045463	.	ens_native	gene:ENSSSAG00000045463	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7377;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=955;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=554;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000045005	.	ens_native	gene:ENSSSAG00000045463	.	antisense_overlap=0.0310;class=NotMapped;class_initial=NotMapped;exon_union_bp=7440;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=231;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000045463	.	ens_native	gene:ENSSSAG00000104483	.	antisense_overlap=0.0108;class=NotMapped;class_initial=NotMapped;exon_union_bp=6767;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=73;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000045005	.	ens_native	gene:ENSSSAG00000104483	.	best_coding=Yellow;best_jaccard_cds_phase=0.9575;best_jaccard_exon=0.8830;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=8847;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=4155;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044973	.	ens_native	gene:ENSSSAG00000044973	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1221;overlap_bp=1221;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044766	.	ens_native	gene:ENSSSAG00000087715	.	best_coding=Yellow;best_jaccard_cds_phase=0.9463;best_jaccard_exon=0.5298;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=8256;overlap_bp=3758;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044706	.	ens_native	gene:ENSSSAG00000044706	.	best_coding=Green;best_jaccard_cds_phase=0.9868;best_jaccard_exon=0.8539;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2141;note_split_or_merge_B=2;overlap_bp=1409;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044648	.	ens_native	gene:ENSSSAG00000044706	.	antisense_overlap=0.0166;class=NotMapped;class_initial=NotMapped;exon_union_bp=2959;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=49;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000044648	.	ens_native	gene:ENSSSAG00000044648	.	best_coding=Yellow;best_jaccard_cds_phase=0.8634;best_jaccard_exon=0.8634;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=937;note_split_or_merge_A=2;overlap_bp=809;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000044622	.	ens_native	gene:ENSSSAG00000044622	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5107;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6905;overlap_bp=2713;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041858	.	ens_native	gene:ENSSSAG00000041858	.	best_coding=Yellow;best_jaccard_cds_phase=0.9364;best_jaccard_exon=0.5893;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7830;overlap_bp=4180;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041836	.	ens_native	gene:ENSSSAG00000041836	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7096;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1858;overlap_bp=1041;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041830	.	ens_native	gene:ENSSSAG00000041830	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6588;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1814;overlap_bp=1195;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041809	.	ens_native	gene:ENSSSAG00000098102	.	best_coding=Yellow;best_jaccard_cds_phase=0.8046;best_jaccard_exon=0.1187;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6023;overlap_bp=540;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041803	.	ens_native	gene:ENSSSAG00000041803	.	best_coding=Yellow;best_jaccard_cds_phase=0.9431;best_jaccard_exon=0.5301;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2439;overlap_bp=1293;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000041691	.	ens_native	gene:ENSSSAG00000041691	.	best_coding=Yellow;best_jaccard_cds_phase=0.8235;best_jaccard_exon=0.8617;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7741;overlap_bp=3815;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000040583	.	ens_native	gene:ENSSSAG00000040583	.	best_coding=Yellow;best_jaccard_cds_phase=0.6990;best_jaccard_exon=0.4977;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4331;overlap_bp=2180;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000040443	.	ens_native	gene:ENSSSAG00000040443	.	best_coding=Yellow;best_jaccard_cds_phase=0.8677;best_jaccard_exon=0.8677;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3432;overlap_bp=2162;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000040168	.	ens_native	gene:ENSSSAG00000040168	.	best_coding=Yellow;best_jaccard_cds_phase=0.9108;best_jaccard_exon=0.5292;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2510;overlap_bp=1294;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000040153	.	ens_native	gene:ENSSSAG00000040153	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6181;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3346;overlap_bp=2068;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000040143	.	ens_native	gene:ENSSSAG00000040143	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7497;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3808;overlap_bp=2293;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000039848	.	ens_native	gene:ENSSSAG00000085319	.	best_coding=Red;best_jaccard_cds_phase=0.3431;best_jaccard_exon=0.2641;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4674;overlap_bp=1030;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000039824	.	ens_native	gene:ENSSSAG00000039824	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7162;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5036;note_split_or_merge_B=2;overlap_bp=2365;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000038866	.	ens_native	gene:ENSSSAG00000039824	.	antisense_overlap=0.0492;class=NotMapped;class_initial=NotMapped;exon_union_bp=6786;note_antisense_conflict=1;note_split_or_merge_A=3;note_split_or_merge_B=2;overlap_bp=334;partner_countA=3;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000038866	.	ens_native	gene:ENSSSAG00000100256	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9236;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5625;note_split_or_merge_A=3;note_split_or_merge_B=2;overlap_bp=2202;partner_countA=3;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000038087	.	ens_native	gene:ENSSSAG00000100256	.	antisense_overlap=0.0825;class=NotMapped;class_initial=NotMapped;exon_union_bp=6544;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=540;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000038866	.	ens_native	gene:ENSSSAG00000038087	.	antisense_overlap=0.0641;class=NotMapped;class_initial=NotMapped;exon_union_bp=7048;note_antisense_conflict=1;note_split_or_merge_A=3;note_split_or_merge_B=2;overlap_bp=452;partner_countA=3;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000038087	.	ens_native	gene:ENSSSAG00000038087	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3097;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5221;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1536;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071680	.	ens_native	gene:ENSSSAG00000071680	.	best_coding=Red;best_jaccard_cds_phase=0.3555;best_jaccard_exon=0.8802;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=10737;overlap_bp=8274;partner_countA=1;partner_countB=1;strand_match=1
